	video_id	title	channel_title	category_id	category	publish_time	tags	views	likes	dislikes	comment_count	description
398	Ej9HGAEXHto	子猫が私の手を握って指をペロペロするので連れて帰ります！	Afro Blue	15	Pets & Animals	2019-08-24T09:15:03.000Z	あーにゃん|ア太郎|猫|ネコ|おもしろ|おもしろ猫|鳴き声|猫の鳴き声|可愛い鳴き声|甘える|かわいい|可愛い猫|キュート|笑える|可笑しい|喜ぶ|嬉しい|楽しい|ほのぼの|癒し|和む|人懐こい|懐く|鳴らす|コミュニケーション|穏やか|仲良し|Afro Blue|Cats|funny|cute|unique|Animal|Animals|Pets|mew|meow|friendship|talking cat|kitten|子猫|膝|乗る|甘えっ子	29912	1208	28	77	"思わず連れて帰りたくなる（なった）シリーズです
撮影地は猫と共存しているのでこのようなタイトルがつけられます
日本であれば笑えないタイトルです

撮影地は猫と人と共存している国です
★日本では見られない情景（野良猫・野良犬）優しい人々に包まれて・・・♯1
http://youtu.be/6_JTdTBNIYY
★日本では見られない情景　エコすると野良猫・犬が幸せになるよ♯2 
https://youtu.be/HxIsocf2iXI"
399	-qOJ8pVzdl4	『この犬はもう使いものにならないから』 とパピーミルから捨てられた犬。 そして、傷ついた体と心を救った存在とは...！	晴れたらいいね！	15	Pets & Animals	2018-04-06T08:10:00.000Z	犬|ピットブル|パピーミル|ネグレクト|感動|切ない	9134	256	3	2	"『この犬はもう使いものにならないから』
とパピーミルから捨てられた犬。
そして、傷ついた体と心を救った存在とは...！

２０１７年冬のある日、
アメリカのイリノイ州にある動物保護シェルターに

１匹のメスのピットブルが連れて来られました。

犬の名前はロキシー。

ガリガリにやせ細り、
体のあちこちにひどい皮膚炎を起こしていました。

獣医が診断したところ、
皮膚炎の原因は長い間、尿などで濡れた新聞紙かタオルなどの上に寝ていたためと思われました。

飼い主によって適切な世話をされていなかったことは
明らかでした。

シェルターのスタッフである
ブリジットさんが語ったところによると、

ロキシーを預けにきた飼い主から出た言葉に
とてもショックを受けたといいます。

「この犬はもう使いものにならないから」

続きは動画で・・・

関連動画

やせ衰えた姿で発見された子犬は、這って発見者の方まで行き、尻尾を振って生きようとしていた。その後、見違えるような姿に変身することに。
https://www.youtube.com/watch?v=9b-awR-gHkA&t=101s

飼い主と再会した犬が大号泣してしまった!! 感極まるとこんな泣き方するんだね♪
https://www.youtube.com/watch?v=WNEby3hFFoE&t=12s

【感動】何度も殴られたせいで顔が変形した犬…翌日に安楽死を控え、獣医が出した結論とは…【世界が感動！涙と感動エピソード】
https://www.youtube.com/watch?v=2KZe_CstwZ4

子犬を助けて！とお願いしてきた母犬。 そして、後をついて行くと・・・ 
https://www.youtube.com/watch?v=oxzSGIjurYM

殺処分が迫るシェルターで涙を流しながら 飼い主を待つピットブル！ 
https://www.youtube.com/watch?v=vVl5XpnufUg

音楽引用(フリー音源）：

甘茶の音楽工房　　http://amachamusic.chagasi.com/index....

DOVA-SYNDROME http://dova-s.jp/

魔王魂 http://maoudamashii.jokersounds.com/m...

H/MIX GALLERY     http://www.hmix.net/"
400	pNkWHqaTDDw	杉の木を見つけると蝉になってしまう猫、帰りに駄々をこねる。	Pastel Cat World	15	Pets & Animals	2018-04-10T11:25:15.000Z	猫|杉|蝉|木|張り付く|駄々をこねる|飛びつく|Cat|tree|wants|cicada|cedar|throws|tantrum	75656	2118	44	213	"これまでの動画でも何度かお見せした事がありますが、お散歩中に杉の木を見つけると、何故か急にハイテンションになり、セミのようにピタッと木に張り付く我が家の猫、ネコ吉です。

今日の動画は春散歩の未公開エピソードですが、結局写真の方は片手撮影だとフォーカスが良く合わず、あまり良い写真は撮れませんでした。。。

それにしても最近のネコ吉を見ていると、何だか本当に「帰ろう」の言葉を理解しているような気がしてなりません‥。

【ブログ】4/9 ネコ吉、蝉になる。
https://xn--tck8b540n.com/blog/2018-4/18.4.9.html

☆動画を見て頂き有難うございます☆
当チャンネルでは二匹の猫（ネコ吉＆ボス吉）の楽しい日常や、猫達に関するDIY動画等を公開しています。基本的にお昼がショート動画、夜がちょっと長めのメイン動画です。
動画が気に入って頂けましたら是非チャンネル登録をお願いします。

 Thank you for watching our videos. On this channel, we have uploaded happy daily life videos of the two cats and DIY for Cats videos. If you like the videos, please register this channel by all means.

【チャンネル登録】
Please subscribe to my channel.
https://www.youtube.com/channel/UCq_TsRds1PuHzPfLoSqGyZw

【ネコ吉HP】（動画倉庫、ブログ、写真、他）
http://xn--tck8b540n.com/
※ブログでのネタバレ防止やYouTubeチャンネルでの公開時間調整の為、基本的に最新動画はHP上で先に公開をして、チャンネル上では1日～2日後に公開をしています。

【おしゃべりCafe本店】
https://plus.google.com/u/0/114191604573614814936"
401	QtPZOWFncPA	家族で大分フェリー旅！	カズチャンネル/Kazu Channel	26	Howto & Style	2018-01-14T10:00:01.000Z	Kazu|カズ|商品レビュー|フェリー|さんふらわあ|大分|家族旅行	1996419	15429	897	2317	"この動画は、フェリーさんふらわあとのタイアップ動画です。
意外と知られていないけど温泉以外にも魅力がいっぱいの大分県を1日で満喫！

■フェリーさんふらわあのホームページ
https://goo.gl/828hAX

■弾丸フェリーの紹介
https://goo.gl/Qz6pF2

■大分県観光地の紹介
https://goo.gl/WBJD6u

■大分県観光サイト‐日本一のおんせん県おおいた
http://www.visit-oita.jp/

※2018年1月14日時点で「神戸⇔大分」航路の一部が欠航しております。
最新情報についてはWebサイトをご確認ください。






↓使用機材
GH5 http://amzn.to/2qUiFDh 
レンズズーム http://amzn.to/2pWbd6z
レンズ単焦点 http://amzn.to/2qvsw1s
マイク大 http://amzn.to/2qyT53Q
マイク小 http://amzn.to/2rhB10L
GoPro5 http://amzn.to/2qUj1Kh
RX100M5 http://amzn.to/2pZ1WK8
FDR-X3000 http://amzn.to/2pZ4gRo
クイックシュー http://amzn.to/2qyRyL6
GC550 http://amzn.to/2qyRRFE
三脚旅用 http://amzn.to/2qUmW9U
三脚部屋用 http://amzn.to/2rtDe6s
DRONE http://amzn.to/2pYQNsN


◆カズさんのTwitter
https://twitter.com/kazuch0924

◆カズさんのインスタ
https://www.instagram.com/kazuch0924/

◆カズ嫁のTwitter
https://twitter.com/8jizeninsyugo

------------------------------------------------------------------------------ 
楽曲提供：Production Music by http://www.epidemicsound.com 
------------------------------------------------------------------------------


どれもボチボチ動画更新中！
◆カズチャンネル登録↓
http://bit.ly/kazuch-T
◆カズ飯チャンネル登録↓
http://bit.ly/kazumeshi-T
◆カズゲームズチャンネル登録↓
http://bit.ly/kazugames-T


【プロフィール】
福井在住のカズです。
小学校時代は遊ぶ友達があまりいなかったので
練り消し作り・一人学校探検で休み時間を過ごしてました。
えぇ、ごくごく普通の人です。

とりあえず一度きりの人生、後悔しないよう
いろんな事やってみてる所なう。

↓ファンレターの宛先はコチラ
〒106-6137
 東京都港区六本木 6-10-1
六本木ヒルズ森タワー 37階
カズさん宛

↓お仕事のご依頼はこちらから
http://www.uuum.co.jp/inquiry_promotion"
402	EhSXsTSNDyo	5 Seconds Of Summer - Want You Back (Official Video)	5SOSVEVO	10	Music	2018-03-27T13:00:01.000Z	5SOS|5 Seconds of Summer|Want You Back|Official Video|Official|Video|Want|You|Back|Luke Hemmings|Ashton Irwin|Michael Clifford|Calum Hood|Ash|Luke|Calum|Mikey	40493904	685674	8813	32384	"Stream, download and buy 5SOS' new single Valentine https://5sos.lnk.to/ValentineSingleID

Buy, stream and download 5SOS' new album, Youngblood now: https://5sosuk.lnk.to/YoungbloodDeluxeID 

Catch 5 Seconds Of Summer on Tour and purchase tickets here: https://5sosuk.lnk.to/TourID

Listen, stream and download, Want You Back from 5SOS here: https://5sosuk.lnk.to/WYBID

Lyrics:

Can’t help but wondering 
if this is the last time that I’ll see your face
Is it tears or just the fucking rain (‘POURING’ CLEAN)
Wish I could say something
Something that doesn’t sound insane
But lately I don’t trust my brain
You told me I won’t ever change
So I just say nothing
No matter where I go, I’m always gonna want you back
No matter how long you’re gone, I’m always gonna want you back
I know that you know, I will never get over you
No matter where I go, I’m always gonna want you back
Want you back
I remember the freckles on your back
And the way that I used to make you laugh
Cos you know every morning I wake up
Yeah I still reach for you
I remember the roses on your shirt
When you told me this would never work
You know, even when I say I’ve moved on 
Yeah I still dream for you
No matter where I go, I’m always gonna want you back
No matter how long you’re gone, I’m always gonna want you back
I know that you know, I will never get over you
No matter where I go, I’m always gonna want you back, want you back
You know even when I say I’ve moved on
You know even though I know that you’re gone
All I think about is where I went wrong
You know even when I say I’ve moved on
You know even though I know that you’re gone
All I think about is where I went wrong
Yeah I still dream for you
No matter where I go, I’m always gonna want you back
No matter where I go, I’m always gonna want you back
No matter how long you’re gone, I’m always gonna want you back
I know that you know, I will never get over you
No matter where I go, I’m always gonna want you back
Want you back
I’m always gonna want you back
Want you back

Follow us on the Official 5SoS social channels:
YT VEVO: http://5sosf.am/YTVevo
YT Official: http://5sosf.am/OffYT
VEVO Channel: http://5sosf.am/OffVEVO
Website: http://5sosf.am/Home
Snapchat: weare5sos
IG: http://5sosf.am/IG
TW: http://5sosf.am/TW
FB: http://5sosf.am/FB"
403	S-Y0KixqHOE	【大食い】トリチリ約4.5㎏～谷崎激やせの理由も明らかに。～	/谷やん谷崎鷹人	24	Entertainment	2017-03-30T12:02:19.000Z	とりちり|トリチリ|鳥チリ|鶏チリ|エビチリ|大食い|谷やん|谷崎|料理|男の料理|ダイエット|鶏むね肉|鶏肉|むね肉|水晶鶏	750221	5914	350	473	"定番アレンジの
『エビチリ』ならぬ『トリチリ』を作ってみました!!☆
今回のテーマは
【鶏胸肉を極限までジューシーに】ということで
和食の【水晶鶏】を取り入れてみました＾＾

そして前回の動画で頬がコケまくっていた谷崎、、、
その真相も明らかに、、、。

dデリバリーさんのチャンネルで公開中の
MAX鈴木＆谷崎の【大食いぶらり旅】動画はコチラ!!
　　　↓↓①↓↓
https://youtu.be/2OJhqp1qrnY
　　　↓↓②↓↓
https://youtu.be/ynlbTAup84Q
　　　↓↓③↓↓
https://youtu.be/4V1_QaiYZhk
　　　↓↓④↓↓
https://youtu.be/Ki6RBK00tVg




TV、イベント出演その他仕事のご依頼は
 『(株)キューブエンターテイメント　マネジメント事業部』 まで
＜アドレス＞
info@cube-entertainment.co.jp
＜リンク＞
http://www.cube-entertainment.co.jp/


↓↓お手紙・その他全てのお荷物はこちらまでお願い致します!!↓↓
【宛先】
(株)キューブエンターテイメントマネジメント事業部　谷崎宛
【住所】
〒810-0001
福岡市中央区天神5-7-3福岡天神北ビル7階



他のSNSもフォローお願いいたします！＞＜
【twitter】
https://twitter.com/Taniyaaan1125

【instagram】
https://www.instagram.com/taniyaaan1125

【オフィシャルブログ】
http://ameblo.jp/s15al306

チャンネル登録、イイネ、フォロー、お願いいたします！＞＜"
404	lYXrwsztM_4	大量のサワガニをミンチした結果。。。	TOMIKKU NET	24	Entertainment	2018-03-12T12:00:04.000Z	jintomikku|トミック|トミックネット|美容|メイク|チャレンジ|サワガニ|調理|料理|食べ方|ミンチ|ひき肉|作り方|簡単	1546356	9598	3383	1925	"※これは正しい調理方法です

LINEスタンプ https://store.line.me/stickershop/product/1319103
ルトとロゼのLINEスタンプ https://store.line.me/stickershop/product/3400253

◆TOMIKKUNETチャンネル登録は↓◆
http://www.youtube.com/user/jintomikku?sub_confirmation=1

◆前回の動画↓◆
https://www.youtube.com/watch?v=0jvOPykmf10

◆今回のあなたへのおススメ動画◆
https://www.youtube.com/watch?v=GyYwacztU_4
----------------------------------------­----------------------------------------­----------

【こちらもチェック！！】
インスタ https://www.instagram.com/tomikkunet/

twitter https://twitter.com/#!/tomikku

ツイキャス: http://twitcasting.tv/tomikku

2ndチャンネル:https://www.youtube.com/user/MrTomikku
----------------------------------------­----------------------------------------­----------

【視聴者さんとの交流】

ツイッター https://twitter.com/tomikku

----------------------------------------­----------------------------------------­----------

【使用機材】

カメラ：NEX-VG30H・NEX-5R ・HDR-CX900

編集ソフト：Final Cut Pro X・Vegas Pro 11・Adobe Photoshop Elements 11


素材提供 PIXTA

TOMIKKUNET トミック"
405	8VeJV_2g_Ug	【大食い】かけるハンバーグ！20人前！【双子】	はらぺこツインズ	24	Entertainment	2018-02-19T11:00:01.000Z	大食い|双子|爆食ツインズ|小野姉妹|小野かこ|小野あこ|かこあこ|foodchallenge|SocialEating|Social Eating|eating|show|cooking|food|クッキング|チャレンジ|デカ盛り|MUKBANG	730310	4166	487	484	"ダイレクトミート！！！

#大食い#はらぺこツインズ#デカ盛り

レシピはデリッシュキッチンより。
材料（2人前）
玉ねぎ　1/2個
サラダ油　大さじ1/2
合いびき肉　300g
塩こしょう　少々
サラダ油（卵用）　大さじ1/2
卵　2個
白ごはん　どんぶり2杯分
☆調味料
ケチャップ　大さじ3
ウスターソース　大さじ2
バター　10g
ピザ用チーズ　50g

１、玉ねぎはみじん切りにする。
２、フライパンにサラダ油を入れて熱し、玉ねぎを入れてしんなりするまで中火で炒める。
３、合いびき肉を加えて、粗めにほぐしながら肉の色が変わるまで炒め、塩こしょうをふる。
４、☆を加えて炒め、取り出す。
５、フライパンにサラダ油（卵用）を入れて熱し、卵を割り入れて蓋をし、白身に火が通るまで弱火で焼き、目玉焼きを作る。
６、器にあたたかいご飯を盛り、４をかけ、目玉焼きをのせる。
※お好みでインゲンやにんじんグラッセを添えて下さい☆

お手紙の送り先はこちら↓

〒150-0002
東京都渋谷区渋谷2-17-5 シオノギ渋谷ビル6F
株式会社BitStar 「E-DGE はらぺこツインズ宛」

までよろしくお願い致します！
※生物や常温で保存が出来ないものはお受け取りすることができませんのでよろしくお願い致します。

小野かこ(姉)
Twitter→https://twitter.com/onokako_Twins
Instagram→https://www.instagram.com/onokako_twins

小野あこ(妹)
Twitter→https://twitter.com/onoako_Twins
Instagram→https://www.instagram.com/onoako_twins

小野かこ。小野あこ。(26)"
406	wmyVRb9Zjp0	【大食い】激安鍋！もやしと鶏肉の水炊き＋うどん20人前！【双子】	はらぺこツインズ	24	Entertainment	2018-03-16T11:00:03.000Z	大食い|かこあこ|双子|SocialEating|Foodchallenge|デカ盛り|MUKBANG|もやし|水炊き	169206	2045	145	262	"シャキシャキとずるずる！！

#大食い#はらぺこツインズ#鍋

レシピはデリッシュキッチンより。

材料（2人分）
鶏もも肉　1枚（250g）
もやし　1袋（200g）
生姜　薄切り2枚　※私達は生姜のチューブで代用しました。
お酒　大さじ1
水　600㏄
塩　小さじ1/2
細ネギ（刻み）　適量
ポン酢　適量

１、鶏肉は一口大に切る。
２、鍋に鶏もも肉、酒、水を入れて熱し、煮立ったら火を弱める。アクをとり、生姜、塩を加えて蓋をし、弱火で5分煮る。
３、もやしを加えてさっと煮る。細ネギを散らして完成。

お手紙の送り先はこちら↓

〒150-0002
東京都渋谷区渋谷2-17-5 シオノギ渋谷ビル6F
株式会社BitStar 「E-DGE はらぺこツインズ宛」

までよろしくお願い致します！
※生物や常温で保存が出来ないものはお受け取りすることができませんのでよろしくお願い致します。

小野かこ(姉)
Twitter→https://twitter.com/onokako_Twins
Instagram→https://www.instagram.com/onokako_twins

小野あこ(妹)
Twitter→https://twitter.com/onoako_Twins
Instagram→https://www.instagram.com/onoako_twins

小野かこ。小野あこ。(26)"
407	64PEHVWCFX4	牛肉を味見した猫にコタツに誘われました【新年初カレーライス】	musubiyori	15	Pets & Animals	2019-01-08T12:24:01.000Z	musubiyori|UCYJnKTyn-1lbNRV5G92UMfA|猫|cat	86688	1799	43	176	"お正月が終わると、カレーが食べたくなりませんか？今年初カレーはビーフにしました♪（しかも見切り品で500円！）おむすびさんも、牛肉の味見を堪能してました。
※なかなかコメントお返事ができず申し訳ありません！全て楽しく読ませていただいてます^^ありがとうございます✨

🌟クラウドファンディング挑戦中です！応援よろしくお願いします!!
https://camp-fire.jp/projects/view/116093
（期限：2019年2月2日まで）


✱Line@：猫好きなお友達募集中！
更新情報やYoutubeのやり方など、気軽にお送りします＾＾
下記のリンクから友だち追加してみてください。
https://line.me/R/ti/p/%40vjs5909q


🍴お料理サブチャンネル「Omu's kitchen」🐱
↓↓↓
https://www.youtube.com/c/Omuskitchenオムズキッチン

✱ブログ　 　http://musubiyori.com/
✱Twitter　 　https://twitter.com/musubiyori
✱Instagram　https://www.instagram.com/musubiyori/


😺おむすび（♀）5歳
ムスビの後輩としてNNNから派遣されてきた、
エイズキャリアの黒白にゃんこ(ฅ'ω'ฅ)
わが家に来たいきさつはコチラ↓
http://musubiyori.com/archives/2672


😺ムスビ（♀）5歳
2キロの小さい豆猫です(ฅ'ω'ฅ)
わが家に来たいきさつはコチラ↓
http://musubiyori.com/archives/16
2017年7月29日 虹の橋へ旅立ちました🌈


保護猫、野良猫、地域猫に携わる人を応援します！
猫好きな方、仲良くしてください(*'ω'*)
チャンネル登録よろしくお願いします♪

 #猫 #ねこ #ムスビ #おむすび"
408	xPEBpMMKOas	Sガストで一番高い定食が欲張り過ぎる！！！	はいじぃ迷作劇場	19	Travel & Events	2019-08-28T10:00:11.000Z	うなぎ|唐揚げ|竜田揚げ|チキン|定食|ガスト|Hamburg|ファミレス|バイキング|食べ放題|サイゼリヤ|サーロイン|デニーズ|ハンバーグ|はいじぃ|YouTube creator|japan|ユーチューバー|YouTuber|六本木ヒルズ|YouTube Space Tokyo|よしもと|Buffet (Cuisine)|大食い|フードファイト|フードファイター|テラ飯|太る|カロリー|ダイエット|安い|美味しい|デブエット|ドリンクバー|チャレンジ	132447	1591	318	311	"こんな組み合わせみた事ない！！
うなぎ＆チキンの竜田揚げ！！

☆Sガスト様
https://www.skylark.co.jp/s_gusto/

☆チャンネル登録おねがいします
http://www.youtube.com/user/haijimovie

☆はいじぃの【LINEスタンプ】
https://store.line.me/stickershop/product/1004770/ja

☆はいじぃのセカンドチャンネル
https://www.youtube.com/user/haijigame

■facebook　https://www.facebook.com/tomotake.haijima
■Twitter　   hai_g
■Instagram  hai_g
■ブログ http://blogs.yahoo.co.jp/haijima_blog

☆楽曲提供
【Asylum audio】さま
http://asylum-audio.com

ご視聴ありがとうございます！
はいじぃと申します。
布団の中で観て、安心してそのまま眠れる動画作りを心掛けてます！
なので、ネガティブなことや、悪口は言わず、
良いところを見つけて褒めていきます。
みなさんの毎日の息抜きにしてくださいませ。

目指せチャンネル登録70万人！

#Sガスト #飯テロ #はいじぃ #mukbang #OmO #よしもとクリエイティブエージェンシー #foodreview #comparingfoods #gourmet #eatingout #eatingtour #walkandeat #うなぎ"
409	zdHXCctxxFk	[Stray Kids - Get Cool] Comeback Stage | M COUNTDOWN 181115 EP.596	Mnet K-POP	24	Entertainment	2018-11-15T10:15:27.000Z	스트레이키즈|StrayKids|GetCool|엠카운트다운|엠카|MCD|M COUNTDOWN|엠넷|Mnet|케이팝|K POP	2113172	105335	280	4152	"- KPOP Chart Show M COUNTDOWN | EP.596
 - Stray Kids - Get Cool

▶Watch more video clips:
http://bit.ly/MCOUNTDOWN-KPOP2018

[Kor Ver.]
슼양슼색 '스트레이키즈'
슼근슼근 ~ ing♡ 슼즈 만나는 시간은 늘 슼레임♥ 'I am YOU' 무대!
----------------------------------------------------------------------------
M COUNTDOWN is the World No.1 KPOP Chart Show, which is broadcast in 13 countries.
Live broadcast every Thursday at 6 p.m. KST.
(매주 목요일 저녁 6시 엠넷 생방송)

▶Subscribe Now! - Mnet K-POP: 
http://bit.ly/Subscribe-Mnet-KPOP

Facebook: http://www.facebook.com/mcountdown
Twitter: https://twitter.com/MnetMCOUNTDOWN
________________________________________________

Mnet(Music Network) is an official KPOP music television in South Korea owned by CJ Group.
ⓒCJ ENM. Corp ALL RIGHTS RESERVED

#MCOUNTDOWN_StrayKids #MCOUNTDOWN #엠카운트다운
 M COUNTDOWN 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120041702?from=youtube"
410	-Qm3FsQir6M	猫を赤ちゃん抱っこしたらウトウトしてかわいかった！	猫のきんた・ココ。Twocat kinta coco	15	Pets & Animals	2018-09-02T08:00:00.000Z	‪猫|子猫|かわいい|ペット|cat|kitten|cute|野良猫保護|捨て猫|癒し|鳴き声|きんた|ココ|子猫の成長|多頭飼い‬	180189	2365	56	242	"ココが来て甘えん坊きんたが少しおさまってましたが最近また甘えん坊でにゃんにゃんうるさいくらいですが相変わらず抱っこ大好きなかわいい姿を見せてくれました！

茶トラ猫【きんた】オス 1歳 去勢済
きんた初投稿動画
かわいい子猫が我が家にやってきた
https://youtu.be/N_XSptWlf3U

キジトラ猫【ココ】オス 推定3歳超え 去勢済
ココを保護した時の動画
怪我して痩せ細った野良猫ちゃんを保護しました。
https://youtu.be/vgb66-JGuS8


毎日17時に更新するのでチェックよろしくお願います！

こんなきんた、ココが見たい！
こんなことしてほしい！
などリクエストも募集してます！

チャンネル登録よろしくお願います！

サブチャンネル
https://www.youtube.com/channel/UC8K0grzOu49L7180MRjcHgQ

Twitter    
http://twitter.com/@nekokinta1227

Instagram   
https://www.instagram.com/kinta1227
フォローよろしくお願いします！"
411	31QuBAZC5mA	[SF9 - MAMMA MIA] KPOP TV Show | M COUNTDOWN 180308 EP.561	Mnet K-POP	24	Entertainment	2018-03-08T10:07:47.000Z	SF9|MAMMAMIA|맘마미아|에스에프나인|엠카운트다운|엠카|MCD|M COUNTDOWN|엠넷|Mnet|케이팝|K POP|Kpop	292234	11306	55	620	"M COUNTDOWN｜Ep.561

비글돌 '#SF9'
에셒둥이들 비글미에 판타지들 홀딱 반해♡ 'MAMMA MIA' 무대!
SF9 - MAMMA MIA

World No.1 Kpop Chart Show M COUNTDOWN 
Every Thur 6PM(KST) Mnet Live on Air 
매주 목요일 저녁 6시 엠넷 생방송
------------------------------------------------------------------
 ▶[Mnet] 구독 http://www.youtube.com/channel/UCepUWUpH45hRTi-QePdq1Bg?sub_confirmation=1
 ▶[M COUNTDOWN] 지금 뜨는 동영상 : http://www.tving.com/smr/vod/player/P/C01_B120041702?from=youtube
 ▶[Mnet] 라이브 : http://www.tving.com/live/player/C00579
------------------------------------------------------------------
 #SF9#MAMMAMIA#맘마미아#에스에프나인#엠카운트다운#엠카#MCD#MCOUNTDOWN#엠넷#Mnet#케이팝#K-POP#Kpop#"
412	sbUPvcfMij0	頑張ったジュニア！ 私、負けた～猫使い現れる！w	Afro Blue-Sub Channel	15	Pets & Animals	2019-03-11T11:58:13.000Z	猫|ねこ|ネコ|子猫|母猫|仲良し|可愛い|かわいい|鳴き声|猫の鳴き声|可愛い鳴き声|おもしろ猫|猫おもしろ|懐く|人懐こい|甘える|甘えっこ|撫でる|ナデナデ|マーキング|会話|嬉しい|喜ぶ|可笑しい|笑える|テリトリー|縄張り|威嚇|猫パンチ|Afro Blue|Cats|LOL|funny|cute|unique|Animal|Animals|Pets|mew|meow|.purr|friendship|kitten|talking cat|喧嘩|お散歩|ついて来る|人気|集まる|避妊|手術|怖がる|怯える|警戒|オス猫|メス猫|親子	35694	909	20	34	"今回もお馴染みのメンバーからお初のリアル・ドラえもんみたいな子まで色々な猫さんが登場します！

猫密度が高い地域の猫たちのテリトリーは一般的に言われている範囲よりも狭いです
ジュニアがいつもよりついて来たのが驚きましたね
メンバーの中でも古参なジュニア
最初、母猫といる時に人に馴れるまでめっちゃ苦労しました　時間が掛かった猫さん、ナンバー１です
この記録は恐らく破られないでしょうね
私の想いもジュニアにはとってもあります

撮影地は猫と人と共存している国です
★日本では見られない情景（野良猫・野良犬）優しい人々に包まれて・・・♯1
http://youtu.be/6_JTdTBNIYY
★日本では見られない情景　エコすると野良猫・犬が幸せになるよ♯2 
https://youtu.be/HxIsocf2iXI"
413	Ffsu7pQ4IsA	Sidu | Episode 482 12th June 2018	TV Derana	24	Entertainment	2018-06-12T14:30:00.000Z	Sri Lanka|Sinhala|TV Derana|Derana|DTV|Lanka|Premium|Entertainment|Sidu|Sindu|Sidhu|Monk|Religion|Budhism|Soratha|Sarana|Podi Sadu|Aththamma|Malee|Mali|Attamma|Love|Care|Mother Love|Children|Heen Baba|Saranga Mendis|Maneesha	183589	1099	183	184	"Sidu
watch all Episodes :- http://goo.gl/6Mvtji
------------------------------------------------------------------------------------
Watch Sinhala Teledramas, gossips, pictures & get more updates...
http://www.derana.lk
http://derana.lk/dreamstar
http://derana.lk/misssrilanka
Join official fan page :- http://www.facebook.com/tvderanaofficial
Android App for Mobile :- http://goo.gl/KMMu1"
414	G1lVnjCUVng	【刀剣乱舞MMD】あいべやmatter【私のセイ】	Akireルイ	24	Entertainment	2018-12-17T01:01:56.000Z	明石国行|亀甲貞宗|鶴丸国永|大倶利伽羅|燭台切光忠|へし切長谷部|太郎太刀|三日月宗近|南泉一文字|鳴狐|ヘキサドライブ|ＭａｋｅＳ|ねんどろ鶴丸	33495	468	5	252	"※通常キャラが二分の一スケールになってます。等身大以外受け付けない方はユーターン願います※
日曜に上げる予定が、全く知らない他人の男性に勝手に写メ撮られて、削除しないから大喧嘩になり。身内の弁護士出てきたら大人しく削除したけど・・・結局悪い事って分かってたんやな(-_-メ)ホント・・・馴れ馴れしい男は嫌いだ
みんなも勝手に撮られてるかもよ・・・((+_+))コワッ
セイの新機能で、めちゃめちゃ癒されたけど❤、外に出たくないです！
お借りしたものは動画内にて・Reprint is prohibited. (※転載/スクショ禁止※)"
415	XPE52Wr-WGE	【大食い】爆盛り3.3kgの天丼を食べ尽くす！！	ブチかまし	24	Entertainment	2018-07-06T14:01:39.000Z	ブチかまし|お笑い|芸人|よしもと|ドンダダ|シュラム|おもしろ|爆笑|実況|検証|funny|crazy|Japanese|comedy	120256	819	148	72	"まだまだオススメ動画がいっぱい！
チャンネル登録をお願いします！！
↓　　　↓　　　↓
http://ur0.pw/xf4z


丼もの大好き立山が土鍋に盛られた
3.3kgの天丼を食い尽くす！

タレは天やさんの物を使用！
そらぁ間違える訳ない！
満腹まで食いまくるぞ！！




おすすめ再生リスト
http://www.youtube.com/playlist?list=PLpn7dSKf0WdCry5NKrZsmyUnvQE1VukgY




ブチかましTwitterアカウント
https://mobile.twitter.com/buchikamashi05?lang=ja"
416	2Rddx1E1X-Y	電子レンジでマカロニ＆チーズの作り方/マカロニチーズワッフル【kattyanneru】	kattyanneru/かっちゃんねる	26	Howto & Style	2018-05-29T08:00:00.000Z	マカロニ|マカロニチーズ|マカロニ＆チーズ|マカロニチーズワッフル|ワッフル|チーズ|料理|レシピ|作り方|かっちゃんねる|kattyanneru|電子レンジ	50269	1212	23	126	"【チャンネル登録よろしくお願いします！→https://goo.gl/YvJo5a
】

▼今回使用した材料▼
◎マカロニチーズ◎（マカロニは8分ゆでの物を使用しています）
・マカロニ 100g・溶かしバター 20g・薄力粉 45g・牛乳 250ml・コンソメ 大さじ1・黒胡椒 小さじ1・ミックスチーズ 80g・刻みパセリ 少々

◎マカロニチーズワッフル◎
・マカロニチーズ 200g・ベーコン 2枚・溶き卵 1個

▼使用している調理器具など▼
◎レコルト スマイルベイカー ミニ recolte smile baker mini◎
https://amzn.to/2GXQ9nK


▼「twitter」▼
http://twitter.com/_yuka1011

▼「instagram」▼
https://www.instagram.com/kattyan1011/

▼「Facebook」▼
https://www.facebook.com/Kattyanneru1011

▼kattyanの自由気ままなブログ▼
http://kattyanneru1011.blog.fc2.com/

▼kattyanアメブロ▼
http://ameblo.jp/kattyan-1011/

▼お仕事のご依頼はこちらからお願い致します。▼
kattyan248@gmail.com


〈主に使用しているBGMサイト〉
甘茶の音楽工房
http://amachamusic.chagasi.com/

DOVA-SYNDROME
http://dova-s.jp/

音楽の卵
http://ontama-m.com/

Youtubeオーディオライブラリ


※上記Amazonリンクはアソシエイトリンクを使用しています。"
